"LAT","LON","SFCWind (m/s)"
-77.00,  23.75,  2.7254
-77.00,  26.25,  2.6296
-77.00,  28.75,  2.3530
-77.00,  31.25,  2.1451
-77.00,  33.75,  2.0205
-77.00,  36.25,  1.9213
-77.00,  38.75,  1.8257
-77.00,  41.25,  1.7590
-77.00,  43.75,  1.7056
-77.00,  46.25,  1.6098
-77.00,  48.75,  1.6617
-77.00,  51.25,  1.8562
-77.00,  53.75,  2.0378
-77.00,  56.25,  2.1331
-77.00,  58.75,  2.0662
-77.00,  61.25,  1.9909
-77.00,  63.75,  2.0654
-77.00,  66.25,  2.1184
-77.00,  68.75,  2.2082
-77.00,  71.25,  2.2640
-77.00,  73.75,  2.2198
-77.00,  76.25,  2.1384
-77.00,  78.75,  2.0649
-77.00,  81.25,  2.0530
-77.00,  83.75,  2.1043
-77.00,  86.25,  2.1787
-77.00,  88.75,  2.3389
-77.00,  91.25,  2.5105
-77.00,  93.75,  2.5810
-77.00,  96.25,  2.5262
-77.00,  98.75,  2.5151
-77.00, 101.25,  2.6194
-77.00, 103.75,  2.5441
-77.00, 106.25,  2.3757
-77.00, 108.75,  2.4840
-77.00, 111.25,  2.5895
-77.00, 113.75,  2.5600
-77.00, 116.25,  2.6326
-77.00, 118.75,  2.8099
-77.00, 121.25,  2.8724
-77.00, 123.75,  2.9078
-77.00, 126.25,  2.8272
-77.00, 128.75,  2.5719
-77.00, 131.25,  2.5826
-77.00, 133.75,  2.7168
-77.00, 136.25,  2.8195
-77.00, 138.75,  2.9360
-77.00, 141.25,  2.9597
-77.00, 143.75,  2.7894
-77.00, 146.25,  2.8320
-77.00, 148.75,  3.1375
-77.00, 151.25,  3.2719
-77.00, 153.75,  3.1829
-77.00, 156.25,  2.8517
-77.00, 158.75,  2.4408
-77.00, 161.25,  2.2870
-77.00, 163.75,  2.9523
-77.00, 166.25,  3.2829
-77.00, 168.75,  3.2717
-77.00, 171.25,  3.9478
-77.00, 173.75,  4.1240
-77.00, 176.25,  3.6604
-77.00, 178.75,  3.5547
-77.00, 181.25,  3.4732
-77.00, 183.75,  3.4644
-77.00, 186.25,  3.5085
-77.00, 188.75,  3.5247
-77.00, 191.25,  3.5906
-77.00, 193.75,  3.5747
-77.00, 196.25,  3.4137
-77.00, 198.75,  3.5500
-77.00, 201.25,  3.3966
-77.00, 203.75,  2.5654
-77.00, 206.25,  2.2758
-77.00, 208.75,  2.2595
-77.00, 211.25,  2.1380
-77.00, 213.75,  2.2490
-77.00, 216.25,  2.5458
-77.00, 218.75,  2.4722
-77.00, 221.25,  2.3878
-77.00, 223.75,  2.4213
-77.00, 226.25,  2.4244
-77.00, 228.75,  2.4869
-77.00, 231.25,  2.5811
-77.00, 233.75,  2.5451
-77.00, 236.25,  2.5916
-77.00, 238.75,  2.7025
-77.00, 241.25,  2.8292
-77.00, 243.75,  2.9782
-77.00, 246.25,  2.8701
-77.00, 248.75,  2.8503
-77.00, 251.25,  2.8922
-77.00, 253.75,  2.8886
-77.00, 256.25,  2.9148
-77.00, 258.75,  2.8580
-77.00, 261.25,  2.7494
-77.00, 263.75,  2.6728
-77.00, 266.25,  2.5561
-77.00, 268.75,  2.4909
-77.00, 271.25,  2.3872
-77.00, 273.75,  2.1657
-77.00, 276.25,  2.3615
-77.00, 278.75,  2.8223
-77.00, 281.25,  2.8256
-77.00, 283.75,  2.6014
-77.00, 286.25,  2.3364
-77.00, 288.75,  2.0978
-77.00, 291.25,  2.0906
-77.00, 293.75,  2.2720
-77.00, 296.25,  2.6909
-77.00, 298.75,  2.8658
-77.00, 301.25,  2.9186
-77.00, 303.75,  2.8586
-77.00, 306.25,  2.3716
-77.00, 308.75,  2.0453
-77.00, 311.25,  2.2657
-77.00, 313.75,  2.6210
-77.00, 316.25,  2.9855
-77.00, 318.75,  3.4907
-77.00, 321.25,  3.4915
-77.00, 323.75,  2.9533
-77.00, 326.25,  2.4764
-77.00, 328.75,  2.1335
-77.00, 331.25,  2.1263
-77.00, 333.75,  2.0934
-77.00, 336.25,  2.2931
-77.00, 338.75,  2.6165
-77.00, 341.25,  2.5874
-77.00, 343.75,  2.4639
-77.00, 346.25,  2.8777
-77.00, 348.75,  3.4595
-77.00, 351.25,  3.3216
-77.00, 353.75,  3.0449
-77.00, 356.25,  2.8310
-77.00, 358.75,  2.4022
-75.00,   1.25,  2.3539
-75.00,   3.75,  2.1545
-75.00,   6.25,  2.2937
-75.00,   8.75,  2.6633
-75.00,  11.25,  2.6546
-75.00,  13.75,  2.5107
-75.00,  16.25,  2.3562
-75.00,  18.75,  2.2588
-75.00,  21.25,  2.3415
-75.00,  23.75,  2.3585
-75.00,  26.25,  2.3069
-75.00,  28.75,  2.2731
-75.00,  31.25,  2.2812
-75.00,  33.75,  2.3054
-75.00,  36.25,  2.2721
-75.00,  38.75,  2.2168
-75.00,  41.25,  2.0972
-75.00,  43.75,  2.1335
-75.00,  46.25,  2.2935
-75.00,  48.75,  2.3400
-75.00,  51.25,  2.3295
-75.00,  53.75,  2.3581
-75.00,  56.25,  2.4915
-75.00,  58.75,  2.6867
-75.00,  61.25,  2.6484
-75.00,  63.75,  2.6131
-75.00,  66.25,  2.6642
-75.00,  68.75,  2.5098
-75.00,  71.25,  2.2692
-75.00,  73.75,  2.3700
-75.00,  76.25,  2.5928
-75.00,  78.75,  2.7173
-75.00,  81.25,  2.7887
-75.00,  83.75,  2.7295
-75.00,  86.25,  2.5970
-75.00,  88.75,  2.4473
-75.00,  91.25,  2.2734
-75.00,  93.75,  2.2397
-75.00,  96.25,  2.3749
-75.00,  98.75,  2.5190
-75.00, 101.25,  2.5558
-75.00, 103.75,  2.6107
-75.00, 106.25,  2.7118
-75.00, 108.75,  2.6786
-75.00, 111.25,  2.6528
-75.00, 113.75,  2.7995
-75.00, 116.25,  2.9981
-75.00, 118.75,  2.8207
-75.00, 121.25,  2.7968
-75.00, 123.75,  2.9077
-75.00, 126.25,  2.7665
-75.00, 128.75,  2.6454
-75.00, 131.25,  2.7924
-75.00, 133.75,  3.0302
-75.00, 136.25,  3.1459
-75.00, 138.75,  3.1741
-75.00, 141.25,  3.0884
-75.00, 143.75,  2.8887
-75.00, 146.25,  2.6681
-75.00, 148.75,  2.5462
-75.00, 151.25,  2.6014
-75.00, 153.75,  2.6669
-75.00, 156.25,  2.7545
-75.00, 158.75,  2.4735
-75.00, 161.25,  2.4789
-75.00, 163.75,  4.1345
-75.00, 166.25,  5.3198
-75.00, 168.75,  4.9968
-75.00, 171.25,  4.7409
-75.00, 173.75,  4.4982
-75.00, 176.25,  4.3238
-75.00, 178.75,  4.4429
-75.00, 181.25,  4.4947
-75.00, 183.75,  4.4883
-75.00, 186.25,  4.5301
-75.00, 188.75,  4.5857
-75.00, 191.25,  4.6509
-75.00, 193.75,  4.7258
-75.00, 196.25,  4.9064
-75.00, 198.75,  5.1072
-75.00, 201.25,  5.1202
-75.00, 203.75,  4.9351
-75.00, 206.25,  4.9380
-75.00, 208.75,  4.7378
-75.00, 211.25,  3.9832
-75.00, 213.75,  3.7816
-75.00, 216.25,  3.7406
-75.00, 218.75,  3.2068
-75.00, 221.25,  2.6882
-75.00, 223.75,  2.6849
-75.00, 226.25,  2.7219
-75.00, 228.75,  2.7772
-75.00, 231.25,  2.8473
-75.00, 233.75,  2.8433
-75.00, 236.25,  3.0125
-75.00, 238.75,  3.2006
-75.00, 241.25,  3.3199
-75.00, 243.75,  3.4909
-75.00, 246.25,  3.5277
-75.00, 248.75,  3.4825
-75.00, 251.25,  3.5165
-75.00, 253.75,  3.6587
-75.00, 256.25,  3.6927
-75.00, 258.75,  3.7294
-75.00, 261.25,  3.8659
-75.00, 263.75,  3.9154
-75.00, 266.25,  3.7223
-75.00, 268.75,  3.7185
-75.00, 271.25,  3.9287
-75.00, 273.75,  3.6588
-75.00, 276.25,  3.2295
-75.00, 278.75,  3.0403
-75.00, 281.25,  2.9586
-75.00, 283.75,  2.7924
-75.00, 286.25,  2.5207
-75.00, 288.75,  2.2837
-75.00, 291.25,  2.0974
-75.00, 293.75,  2.1179
-75.00, 296.25,  2.2640
-75.00, 298.75,  2.6943
-75.00, 301.25,  3.4533
-75.00, 303.75,  3.9718
-75.00, 306.25,  4.2100
-75.00, 308.75,  4.4200
-75.00, 311.25,  4.4887
-75.00, 313.75,  4.5158
-75.00, 316.25,  4.5618
-75.00, 318.75,  4.5507
-75.00, 321.25,  4.4883
-75.00, 323.75,  4.4964
-75.00, 326.25,  4.6376
-75.00, 328.75,  4.8136
-75.00, 331.25,  4.5671
-75.00, 333.75,  3.5420
-75.00, 336.25,  2.4629
-75.00, 338.75,  2.2371
-75.00, 341.25,  2.4126
-75.00, 343.75,  2.6506
-75.00, 346.25,  2.6290
-75.00, 348.75,  2.8513
-75.00, 351.25,  3.2364
-75.00, 353.75,  3.1680
-75.00, 356.25,  2.8675
-75.00, 358.75,  2.5770
-73.00,   1.25,  2.7179
-73.00,   3.75,  2.7250
-73.00,   6.25,  2.4073
-73.00,   8.75,  2.3591
-73.00,  11.25,  2.4259
-73.00,  13.75,  2.4522
-73.00,  16.25,  2.3585
-73.00,  18.75,  2.2253
-73.00,  21.25,  2.3076
-73.00,  23.75,  2.5682
-73.00,  26.25,  2.6263
-73.00,  28.75,  2.2957
-73.00,  31.25,  2.2055
-73.00,  33.75,  2.3633
-73.00,  36.25,  2.4721
-73.00,  38.75,  2.5552
-73.00,  41.25,  2.6003
-73.00,  43.75,  2.8165
-73.00,  46.25,  3.0093
-73.00,  48.75,  2.8405
-73.00,  51.25,  2.7108
-73.00,  53.75,  2.8335
-73.00,  56.25,  2.9737
-73.00,  58.75,  3.0050
-73.00,  61.25,  3.0003
-73.00,  63.75,  3.0394
-73.00,  66.25,  2.6943
-73.00,  68.75,  2.3465
-73.00,  71.25,  2.1742
-73.00,  73.75,  2.0999
-73.00,  76.25,  2.4269
-73.00,  78.75,  2.7056
-73.00,  81.25,  2.6874
-73.00,  83.75,  2.6457
-73.00,  86.25,  2.5287
-73.00,  88.75,  2.4404
-73.00,  91.25,  2.3908
-73.00,  93.75,  2.4026
-73.00,  96.25,  2.3735
-73.00,  98.75,  2.5227
-73.00, 101.25,  2.5972
-73.00, 103.75,  2.6096
-73.00, 106.25,  2.7312
-73.00, 108.75,  2.8137
-73.00, 111.25,  2.9534
-73.00, 113.75,  3.0756
-73.00, 116.25,  3.0642
-73.00, 118.75,  2.9929
-73.00, 121.25,  3.0451
-73.00, 123.75,  3.2399
-73.00, 126.25,  3.2404
-73.00, 128.75,  3.0557
-73.00, 131.25,  3.0230
-73.00, 133.75,  3.1154
-73.00, 136.25,  3.0998
-73.00, 138.75,  2.9562
-73.00, 141.25,  2.7659
-73.00, 143.75,  2.4787
-73.00, 146.25,  2.4306
-73.00, 148.75,  2.6231
-73.00, 151.25,  3.2036
-73.00, 153.75,  3.5542
-73.00, 156.25,  3.1542
-73.00, 158.75,  2.8186
-73.00, 161.25,  2.7630
-73.00, 163.75,  2.7877
-73.00, 166.25,  3.3539
-73.00, 168.75,  4.7653
-73.00, 171.25,  5.9995
-73.00, 173.75,  5.8772
-73.00, 176.25,  5.4818
-73.00, 178.75,  5.5476
-73.00, 181.25,  5.5850
-73.00, 183.75,  5.5535
-73.00, 186.25,  5.6470
-73.00, 188.75,  5.7099
-73.00, 191.25,  5.7657
-73.00, 193.75,  5.7943
-73.00, 196.25,  5.8067
-73.00, 198.75,  5.7844
-73.00, 201.25,  5.7593
-73.00, 203.75,  5.8483
-73.00, 206.25,  5.9649
-73.00, 208.75,  5.9634
-73.00, 211.25,  5.8300
-73.00, 213.75,  5.7273
-73.00, 216.25,  5.7324
-73.00, 218.75,  5.7898
-73.00, 221.25,  5.9151
-73.00, 223.75,  5.7977
-73.00, 226.25,  5.0767
-73.00, 228.75,  4.6696
-73.00, 231.25,  4.1558
-73.00, 233.75,  3.4640
-73.00, 236.25,  3.9264
-73.00, 238.75,  4.3041
-73.00, 241.25,  4.2149
-73.00, 243.75,  4.1784
-73.00, 246.25,  4.1167
-73.00, 248.75,  4.1647
-73.00, 251.25,  4.8777
-73.00, 253.75,  5.5704
-73.00, 256.25,  5.0255
-73.00, 258.75,  4.1484
-73.00, 261.25,  4.0917
-73.00, 263.75,  4.1736
-73.00, 266.25,  4.1003
-73.00, 268.75,  4.0060
-73.00, 271.25,  4.1142
-73.00, 273.75,  4.0421
-73.00, 276.25,  3.8282
-73.00, 278.75,  3.7834
-73.00, 281.25,  3.5623
-73.00, 283.75,  3.1639
-73.00, 286.25,  2.8290
-73.00, 288.75,  2.6188
-73.00, 291.25,  2.5065
-73.00, 293.75,  2.5336
-73.00, 296.25,  2.3183
-73.00, 298.75,  2.6632
-73.00, 301.25,  4.5861
-73.00, 303.75,  5.4013
-73.00, 306.25,  5.1520
-73.00, 308.75,  5.2113
-73.00, 311.25,  5.3550
-73.00, 313.75,  5.4863
-73.00, 316.25,  5.5973
-73.00, 318.75,  5.6359
-73.00, 321.25,  5.5590
-73.00, 323.75,  5.5517
-73.00, 326.25,  5.6398
-73.00, 328.75,  5.9243
-73.00, 331.25,  6.1957
-73.00, 333.75,  6.2787
-73.00, 336.25,  5.8734
-73.00, 338.75,  4.5066
-73.00, 341.25,  3.2177
-73.00, 343.75,  2.8159
-73.00, 346.25,  2.9560
-73.00, 348.75,  2.9911
-73.00, 351.25,  3.0592
-73.00, 353.75,  3.0116
-73.00, 356.25,  2.6788
-73.00, 358.75,  2.5595
-71.00,   1.25,  2.9621
-71.00,   3.75,  2.7193
-71.00,   6.25,  2.6084
-71.00,   8.75,  2.5732
-71.00,  11.25,  2.5319
-71.00,  13.75,  2.5020
-71.00,  16.25,  2.4884
-71.00,  18.75,  2.4081
-71.00,  21.25,  2.3230
-71.00,  23.75,  2.2795
-71.00,  26.25,  2.2626
-71.00,  28.75,  2.3470
-71.00,  31.25,  2.6055
-71.00,  33.75,  2.7018
-71.00,  36.25,  2.7288
-71.00,  38.75,  2.8420
-71.00,  41.25,  2.9215
-71.00,  43.75,  2.9536
-71.00,  46.25,  2.8615
-71.00,  48.75,  2.7961
-71.00,  51.25,  2.8626
-71.00,  53.75,  2.8629
-71.00,  56.25,  2.9009
-71.00,  58.75,  2.9754
-71.00,  61.25,  3.1220
-71.00,  63.75,  3.0666
-71.00,  66.25,  2.6559
-71.00,  68.75,  2.3562
-71.00,  71.25,  2.2166
-71.00,  73.75,  2.3911
-71.00,  76.25,  2.7105
-71.00,  78.75,  2.9243
-71.00,  81.25,  2.9946
-71.00,  83.75,  2.9847
-71.00,  86.25,  2.8951
-71.00,  88.75,  2.7957
-71.00,  91.25,  2.7732
-71.00,  93.75,  2.7270
-71.00,  96.25,  2.4658
-71.00,  98.75,  2.4186
-71.00, 101.25,  2.6005
-71.00, 103.75,  3.0505
-71.00, 106.25,  3.2928
-71.00, 108.75,  3.2351
-71.00, 111.25,  3.0150
-71.00, 113.75,  2.8828
-71.00, 116.25,  2.8429
-71.00, 118.75,  2.8634
-71.00, 121.25,  2.9335
-71.00, 123.75,  3.0486
-71.00, 126.25,  2.9760
-71.00, 128.75,  2.7513
-71.00, 131.25,  2.7993
-71.00, 133.75,  2.9264
-71.00, 136.25,  2.9081
-71.00, 138.75,  2.8858
-71.00, 141.25,  2.9803
-71.00, 143.75,  3.0165
-71.00, 146.25,  2.8702
-71.00, 148.75,  2.8216
-71.00, 151.25,  2.8988
-71.00, 153.75,  2.9013
-71.00, 156.25,  2.8782
-71.00, 158.75,  2.8559
-71.00, 161.25,  2.8635
-71.00, 163.75,  3.0469
-71.00, 166.25,  3.0792
-71.00, 168.75,  3.5015
-71.00, 171.25,  5.6927
-71.00, 173.75,  7.2811
-71.00, 176.25,  6.9796
-71.00, 178.75,  6.6374
-71.00, 181.25,  6.5491
-71.00, 183.75,  6.4513
-71.00, 186.25,  6.4672
-71.00, 188.75,  6.5224
-71.00, 191.25,  6.5668
-71.00, 193.75,  6.5587
-71.00, 196.25,  6.4922
-71.00, 198.75,  6.4993
-71.00, 201.25,  6.5876
-71.00, 203.75,  6.6442
-71.00, 206.25,  6.6879
-71.00, 208.75,  6.7184
-71.00, 211.25,  6.7666
-71.00, 213.75,  6.8070
-71.00, 216.25,  6.8018
-71.00, 218.75,  6.8412
-71.00, 221.25,  7.0073
-71.00, 223.75,  7.2127
-71.00, 226.25,  7.2783
-71.00, 228.75,  7.1392
-71.00, 231.25,  6.9493
-71.00, 233.75,  6.7397
-71.00, 236.25,  6.5895
-71.00, 238.75,  6.4685
-71.00, 241.25,  6.2766
-71.00, 243.75,  6.2409
-71.00, 246.25,  6.2318
-71.00, 248.75,  6.1523
-71.00, 251.25,  6.2883
-71.00, 253.75,  6.3915
-71.00, 256.25,  5.9892
-71.00, 258.75,  5.0908
-71.00, 261.25,  5.0773
-71.00, 263.75,  5.5390
-71.00, 266.25,  5.7161
-71.00, 268.75,  6.2319
-71.00, 271.25,  7.3465
-71.00, 273.75,  7.6429
-71.00, 276.25,  7.4518
-71.00, 278.75,  7.1562
-71.00, 281.25,  6.1752
-71.00, 283.75,  4.7763
-71.00, 286.25,  4.0938
-71.00, 288.75,  3.6889
-71.00, 291.25,  3.2088
-71.00, 293.75,  2.8076
-71.00, 296.25,  2.4659
-71.00, 298.75,  2.9402
-71.00, 301.25,  5.0699
-71.00, 303.75,  5.6003
-71.00, 306.25,  5.1588
-71.00, 308.75,  5.2327
-71.00, 311.25,  5.3951
-71.00, 313.75,  5.5499
-71.00, 316.25,  5.7248
-71.00, 318.75,  5.8333
-71.00, 321.25,  5.8758
-71.00, 323.75,  5.9622
-71.00, 326.25,  6.1051
-71.00, 328.75,  6.3953
-71.00, 331.25,  6.8423
-71.00, 333.75,  7.2359
-71.00, 336.25,  7.4384
-71.00, 338.75,  7.4332
-71.00, 341.25,  7.0042
-71.00, 343.75,  6.1558
-71.00, 346.25,  5.5594
-71.00, 348.75,  4.8830
-71.00, 351.25,  4.5908
-71.00, 353.75,  4.2404
-71.00, 356.25,  3.6266
-71.00, 358.75,  3.2759
-69.00,   1.25,  5.7796
-69.00,   3.75,  5.0720
-69.00,   6.25,  4.7605
-69.00,   8.75,  4.5114
-69.00,  11.25,  4.3143
-69.00,  13.75,  4.0979
-69.00,  16.25,  3.9096
-69.00,  18.75,  3.9280
-69.00,  21.25,  3.9461
-69.00,  23.75,  3.9051
-69.00,  26.25,  3.7866
-69.00,  28.75,  3.3468
-69.00,  31.25,  2.8987
-69.00,  33.75,  2.7495
-69.00,  36.25,  2.7918
-69.00,  38.75,  2.9410
-69.00,  41.25,  2.9445
-69.00,  43.75,  2.7698
-69.00,  46.25,  2.6309
-69.00,  48.75,  2.6618
-69.00,  51.25,  2.8794
-69.00,  53.75,  2.8038
-69.00,  56.25,  2.9780
-69.00,  58.75,  3.3612
-69.00,  61.25,  3.6087
-69.00,  63.75,  3.7338
-69.00,  66.25,  3.3813
-69.00,  68.75,  2.9728
-69.00,  71.25,  3.0752
-69.00,  73.75,  3.1379
-69.00,  76.25,  3.0490
-69.00,  78.75,  3.1918
-69.00,  81.25,  3.3486
-69.00,  83.75,  3.2789
-69.00,  86.25,  3.0616
-69.00,  88.75,  3.0112
-69.00,  91.25,  2.9075
-69.00,  93.75,  2.7953
-69.00,  96.25,  2.7836
-69.00,  98.75,  2.9841
-69.00, 101.25,  3.1857
-69.00, 103.75,  3.3267
-69.00, 106.25,  3.3535
-69.00, 108.75,  3.2353
-69.00, 111.25,  3.0078
-69.00, 113.75,  2.7808
-69.00, 116.25,  2.6536
-69.00, 118.75,  2.4800
-69.00, 121.25,  2.5238
-69.00, 123.75,  2.7417
-69.00, 126.25,  2.8163
-69.00, 128.75,  2.8511
-69.00, 131.25,  2.9440
-69.00, 133.75,  3.0601
-69.00, 136.25,  3.2852
-69.00, 138.75,  3.3713
-69.00, 141.25,  3.1755
-69.00, 143.75,  2.9063
-69.00, 146.25,  2.7687
-69.00, 148.75,  2.7533
-69.00, 151.25,  2.6368
-69.00, 153.75,  2.5799
-69.00, 156.25,  2.6711
-69.00, 158.75,  2.9935
-69.00, 161.25,  3.8959
-69.00, 163.75,  4.4913
-69.00, 166.25,  5.7881
-69.00, 168.75,  7.1199
-69.00, 171.25,  7.5974
-69.00, 173.75,  7.6213
-69.00, 176.25,  7.4076
-69.00, 178.75,  7.1500
-69.00, 181.25,  6.9920
-69.00, 183.75,  6.9983
-69.00, 186.25,  7.1042
-69.00, 188.75,  7.1196
-69.00, 191.25,  7.0305
-69.00, 193.75,  7.0023
-69.00, 196.25,  7.0979
-69.00, 198.75,  7.1842
-69.00, 201.25,  7.2625
-69.00, 203.75,  7.3339
-69.00, 206.25,  7.3361
-69.00, 208.75,  7.2710
-69.00, 211.25,  7.1752
-69.00, 213.75,  7.1354
-69.00, 216.25,  7.1536
-69.00, 218.75,  7.2013
-69.00, 221.25,  7.2442
-69.00, 223.75,  7.2272
-69.00, 226.25,  7.2768
-69.00, 228.75,  7.4578
-69.00, 231.25,  7.6575
-69.00, 233.75,  7.7664
-69.00, 236.25,  7.7508
-69.00, 238.75,  7.6059
-69.00, 241.25,  7.3577
-69.00, 243.75,  7.0514
-69.00, 246.25,  6.8505
-69.00, 248.75,  6.6567
-69.00, 251.25,  6.4736
-69.00, 253.75,  6.3206
-69.00, 256.25,  6.1898
-69.00, 258.75,  6.0929
-69.00, 261.25,  6.1299
-69.00, 263.75,  6.1789
-69.00, 266.25,  6.1103
-69.00, 268.75,  6.0647
-69.00, 271.25,  6.2466
-69.00, 273.75,  6.4809
-69.00, 276.25,  6.6696
-69.00, 278.75,  6.9665
-69.00, 281.25,  6.8330
-69.00, 283.75,  6.1987
-69.00, 286.25,  5.2178
-69.00, 288.75,  4.0074
-69.00, 291.25,  3.4258
-69.00, 293.75,  2.8743
-69.00, 296.25,  2.4748
-69.00, 298.75,  2.9987
-69.00, 301.25,  5.0840
-69.00, 303.75,  5.8703
-69.00, 306.25,  5.8445
-69.00, 308.75,  6.0990
-69.00, 311.25,  6.2240
-69.00, 313.75,  6.2689
-69.00, 316.25,  6.2784
-69.00, 318.75,  6.3093
-69.00, 321.25,  6.3751
-69.00, 323.75,  6.4841
-69.00, 326.25,  6.6289
-69.00, 328.75,  6.8883
-69.00, 331.25,  7.2367
-69.00, 333.75,  7.4594
-69.00, 336.25,  7.3991
-69.00, 338.75,  7.2871
-69.00, 341.25,  7.3650
-69.00, 343.75,  7.5300
-69.00, 346.25,  7.6307
-69.00, 348.75,  7.7722
-69.00, 351.25,  8.0826
-69.00, 353.75,  7.8889
-69.00, 356.25,  7.0450
-69.00, 358.75,  6.5750
-67.00,   1.25,  7.5867
-67.00,   3.75,  7.2912
-67.00,   6.25,  7.1423
-67.00,   8.75,  6.8833
-67.00,  11.25,  6.6227
-67.00,  13.75,  6.3672
-67.00,  16.25,  6.1194
-67.00,  18.75,  5.9161
-67.00,  21.25,  5.6802
-67.00,  23.75,  5.4897
-67.00,  26.25,  5.3162
-67.00,  28.75,  5.0844
-67.00,  31.25,  4.6251
-67.00,  33.75,  4.2194
-67.00,  36.25,  4.7352
-67.00,  38.75,  4.9238
-67.00,  41.25,  4.3219
-67.00,  43.75,  3.5071
-67.00,  46.25,  2.9229
-67.00,  48.75,  2.7228
-67.00,  51.25,  2.7666
-67.00,  53.75,  2.7650
-67.00,  56.25,  2.7630
-67.00,  58.75,  2.9932
-67.00,  61.25,  3.2173
-67.00,  63.75,  3.6074
-67.00,  66.25,  3.9173
-67.00,  68.75,  3.9954
-67.00,  71.25,  4.5132
-67.00,  73.75,  5.0427
-67.00,  76.25,  5.2574
-67.00,  78.75,  4.5249
-67.00,  81.25,  3.8254
-67.00,  83.75,  3.6057
-67.00,  86.25,  3.2697
-67.00,  88.75,  3.2410
-67.00,  91.25,  3.2864
-67.00,  93.75,  3.1054
-67.00,  96.25,  2.8920
-67.00,  98.75,  2.9418
-67.00, 101.25,  3.0850
-67.00, 103.75,  3.0381
-67.00, 106.25,  2.7992
-67.00, 108.75,  2.5859
-67.00, 111.25,  2.6050
-67.00, 113.75,  2.5833
-67.00, 116.25,  2.4927
-67.00, 118.75,  2.4960
-67.00, 121.25,  2.6341
-67.00, 123.75,  2.8301
-67.00, 126.25,  2.7976
-67.00, 128.75,  3.0826
-67.00, 131.25,  3.1544
-67.00, 133.75,  3.0751
-67.00, 136.25,  3.1270
-67.00, 138.75,  3.2951
-67.00, 141.25,  3.2389
-67.00, 143.75,  3.2863
-67.00, 146.25,  3.7605
-67.00, 148.75,  4.2056
-67.00, 151.25,  4.2899
-67.00, 153.75,  4.7837
-67.00, 156.25,  5.5995
-67.00, 158.75,  5.7572
-67.00, 161.25,  5.8008
-67.00, 163.75,  6.3155
-67.00, 166.25,  7.0435
-67.00, 168.75,  7.6144
-67.00, 171.25,  7.8370
-67.00, 173.75,  7.7677
-67.00, 176.25,  7.3379
-67.00, 178.75,  6.8259
-67.00, 181.25,  6.6776
-67.00, 183.75,  6.6614
-67.00, 186.25,  6.7141
-67.00, 188.75,  6.9259
-67.00, 191.25,  7.2950
-67.00, 193.75,  7.6210
-67.00, 196.25,  7.8024
-67.00, 198.75,  7.8820
-67.00, 201.25,  7.9570
-67.00, 203.75,  8.0390
-67.00, 206.25,  8.0591
-67.00, 208.75,  7.9672
-67.00, 211.25,  7.8202
-67.00, 213.75,  7.6887
-67.00, 216.25,  7.5833
-67.00, 218.75,  7.4987
-67.00, 221.25,  7.4537
-67.00, 223.75,  7.3562
-67.00, 226.25,  7.2460
-67.00, 228.75,  7.3409
-67.00, 231.25,  7.6219
-67.00, 233.75,  7.8896
-67.00, 236.25,  8.1671
-67.00, 238.75,  8.4218
-67.00, 241.25,  8.5924
-67.00, 243.75,  8.4825
-67.00, 246.25,  8.1638
-67.00, 248.75,  7.7178
-67.00, 251.25,  7.2541
-67.00, 253.75,  6.9751
-67.00, 256.25,  6.9197
-67.00, 258.75,  6.8805
-67.00, 261.25,  6.7627
-67.00, 263.75,  6.5509
-67.00, 266.25,  6.2721
-67.00, 268.75,  5.9611
-67.00, 271.25,  5.7411
-67.00, 273.75,  5.6813
-67.00, 276.25,  5.7428
-67.00, 278.75,  5.8762
-67.00, 281.25,  6.1719
-67.00, 283.75,  6.6808
-67.00, 286.25,  7.1719
-67.00, 288.75,  7.0253
-67.00, 291.25,  5.2536
-67.00, 293.75,  3.7599
-67.00, 296.25,  3.7940
-67.00, 298.75,  5.0089
-67.00, 301.25,  6.5021
-67.00, 303.75,  6.7595
-67.00, 306.25,  6.8642
-67.00, 308.75,  7.0221
-67.00, 311.25,  7.0331
-67.00, 313.75,  6.9705
-67.00, 316.25,  6.8860
-67.00, 318.75,  6.8744
-67.00, 321.25,  6.9230
-67.00, 323.75,  7.0541
-67.00, 326.25,  7.2240
-67.00, 328.75,  7.4549
-67.00, 331.25,  7.6950
-67.00, 333.75,  7.7971
-67.00, 336.25,  7.5628
-67.00, 338.75,  7.1598
-67.00, 341.25,  6.6984
-67.00, 343.75,  6.5092
-67.00, 346.25,  6.6444
-67.00, 348.75,  6.8675
-67.00, 351.25,  7.1219
-67.00, 353.75,  7.5281
-67.00, 356.25,  7.7496
-67.00, 358.75,  7.8279
-65.00,   1.25,  6.6799
-65.00,   3.75,  6.7802
-65.00,   6.25,  6.7850
-65.00,   8.75,  6.6955
-65.00,  11.25,  6.6084
-65.00,  13.75,  6.5121
-65.00,  16.25,  6.4064
-65.00,  18.75,  6.2721
-65.00,  21.25,  6.1560
-65.00,  23.75,  6.0039
-65.00,  26.25,  5.8238
-65.00,  28.75,  5.6430
-65.00,  31.25,  5.3259
-65.00,  33.75,  4.9421
-65.00,  36.25,  4.9125
-65.00,  38.75,  5.1812
-65.00,  41.25,  5.2736
-65.00,  43.75,  5.0271
