"LAT","LON","SFCWind (m/s)"
-78.80, 295.31,  4.1183
-78.80, 298.12,  3.6893
-78.80, 300.94,  3.3371
-78.80, 303.75,  3.1420
-78.80, 306.56,  3.1797
-78.80, 309.38,  3.4751
-78.80, 312.19,  3.9844
-78.80, 315.00,  4.6294
-78.80, 317.81,  5.3326
-78.80, 320.62,  6.0301
-78.80, 323.44,  6.6716
-78.80, 326.25,  7.2204
-78.80, 329.06,  7.6531
-78.80, 331.88,  7.9594
-78.80, 334.69,  8.1423
-78.80, 337.50,  8.2161
-78.80, 340.31,  8.2035
-78.80, 343.12,  8.1313
-78.80, 345.94,  8.0247
-78.80, 348.75,  7.9020
-78.80, 351.56,  7.7704
-78.80, 354.38,  7.6254
-78.80, 357.19,  7.4524
-77.14,   0.00,  7.2780
-77.14,   2.81,  7.0828
-77.14,   5.62,  6.8035
-77.14,   8.44,  6.4338
-77.14,  11.25,  5.9932
-77.14,  14.06,  5.5239
-77.14,  16.88,  5.0811
-77.14,  19.69,  4.7163
-77.14,  22.50,  4.4593
-77.14,  25.31,  4.3072
-77.14,  28.12,  4.2302
-77.14,  30.94,  4.1919
-77.14,  33.75,  4.1693
-77.14,  36.56,  4.1656
-77.14,  39.38,  4.2092
-77.14,  42.19,  4.3400
-77.14,  45.00,  4.5830
-77.14,  47.81,  4.9238
-77.14,  50.62,  5.3074
-77.14,  53.44,  5.6588
-77.14,  56.25,  5.9120
-77.14,  59.06,  6.0351
-77.14,  61.88,  6.0428
-77.14,  64.69,  5.9904
-77.14,  67.50,  5.9413
-77.14,  70.31,  5.9195
-77.14,  73.12,  5.8820
-77.14,  75.94,  5.7369
-77.14,  78.75,  5.3932
-77.14,  81.56,  4.8018
-77.14,  84.38,  3.9757
-77.14,  87.19,  2.9929
-77.14,  90.00,  2.0117
-77.14,  92.81,  1.3747
-77.14,  95.62,  1.5345
-77.14,  98.44,  2.1392
-77.14, 101.25,  2.7225
-77.14, 104.06,  3.1456
-77.14, 106.88,  3.3892
-77.14, 109.69,  3.4799
-77.14, 112.50,  3.4660
-77.14, 115.31,  3.4051
-77.14, 118.12,  3.3552
-77.14, 120.94,  3.3657
-77.14, 123.75,  3.4669
-77.14, 126.56,  3.6617
-77.14, 129.38,  3.9282
-77.14, 132.19,  4.2310
-77.14, 135.00,  4.5352
-77.14, 137.81,  4.8154
-77.14, 140.62,  5.0614
-77.14, 143.44,  5.2775
-77.14, 146.25,  5.4789
-77.14, 149.06,  5.6847
-77.14, 151.88,  5.9085
-77.14, 154.69,  6.1514
-77.14, 157.50,  6.3967
-77.14, 160.31,  6.6109
-77.14, 163.12,  6.7499
-77.14, 165.94,  6.7683
-77.14, 168.75,  6.6302
-77.14, 171.56,  6.3181
-77.14, 174.38,  5.8372
-77.14, 177.19,  5.2150
-77.14, 180.00,  4.4964
-77.14, 182.81,  3.7378
-77.14, 185.62,  3.0055
-77.14, 188.44,  2.3852
-77.14, 191.25,  1.9983
-77.14, 194.06,  1.9648
-77.14, 196.88,  2.2654
-77.14, 199.69,  2.7563
-77.14, 202.50,  3.3128
-77.14, 205.31,  3.8590
-77.14, 208.12,  4.3458
-77.14, 210.94,  4.7377
-77.14, 213.75,  5.0096
-77.14, 216.56,  5.1469
-77.14, 219.38,  5.1470
-77.14, 222.19,  5.0213
-77.14, 225.00,  4.7970
-77.14, 227.81,  4.5190
-77.14, 230.62,  4.2498
-77.14, 233.44,  4.0619
-77.14, 236.25,  4.0167
-77.14, 239.06,  4.1367
-77.14, 241.88,  4.3947
-77.14, 244.69,  4.7322
-77.14, 247.50,  5.0870
-77.14, 250.31,  5.4085
-77.14, 253.12,  5.6626
-77.14, 255.94,  5.8318
-77.14, 258.75,  5.9165
-77.14, 261.56,  5.9347
-77.14, 264.38,  5.9171
-77.14, 267.19,  5.8953
-77.14, 270.00,  5.8853
-77.14, 272.81,  5.8767
-77.14, 275.62,  5.8369
-77.14, 278.44,  5.7281
-77.14, 281.25,  5.5274
-77.14, 284.06,  5.2375
-77.14, 286.88,  4.8857
-77.14, 289.69,  4.5128
-77.14, 292.50,  4.1580
-77.14, 295.31,  3.8456
-77.14, 298.12,  3.5834
-77.14, 300.94,  3.3735
-77.14, 303.75,  3.2337
-77.14, 306.56,  3.2148
-77.14, 309.38,  3.3910
-77.14, 312.19,  3.8113
-77.14, 315.00,  4.4573
-77.14, 317.81,  5.2539
-77.14, 320.62,  6.1073
-77.14, 323.44,  6.9296
-77.14, 326.25,  7.6484
-77.14, 329.06,  8.2106
-77.14, 331.88,  8.5846
-77.14, 334.69,  8.7624
-77.14, 337.50,  8.7599
-77.14, 340.31,  8.6155
-77.14, 343.12,  8.3833
-77.14, 345.94,  8.1219
-77.14, 348.75,  7.8805
-77.14, 351.56,  7.6865
-77.14, 354.38,  7.5402
-77.14, 357.19,  7.4170
-75.48,   0.00,  7.7629
-75.48,   2.81,  7.7637
-75.48,   5.62,  7.7149
-75.48,   8.44,  7.6140
-75.48,  11.25,  7.4910
-75.48,  14.06,  7.3939
-75.48,  16.88,  7.3643
-75.48,  19.69,  7.4158
-75.48,  22.50,  7.5268
-75.48,  25.31,  7.6519
-75.48,  28.12,  7.7397
-75.48,  30.94,  7.7469
-75.48,  33.75,  7.6456
-75.48,  36.56,  7.4272
-75.48,  39.38,  7.1061
-75.48,  42.19,  6.7265
-75.48,  45.00,  6.3648
-75.48,  47.81,  6.1141
-75.48,  50.62,  6.0341
-75.48,  53.44,  6.0927
-75.48,  56.25,  6.1675
-75.48,  59.06,  6.1225
-75.48,  61.88,  5.9032
-75.48,  64.69,  5.5964
-75.48,  67.50,  5.4123
-75.48,  70.31,  5.5290
-75.48,  73.12,  5.8933
-75.48,  75.94,  6.2512
-75.48,  78.75,  6.3469
-75.48,  81.56,  6.0449
-75.48,  84.38,  5.3474
-75.48,  87.19,  4.3732
-75.48,  90.00,  3.3412
-75.48,  92.81,  2.5811
-75.48,  95.62,  2.4354
-75.48,  98.44,  2.8191
-75.48, 101.25,  3.3331
-75.48, 104.06,  3.7389
-75.48, 106.88,  3.9634
-75.48, 109.69,  4.0115
-75.48, 112.50,  3.9219
-75.48, 115.31,  3.7443
-75.48, 118.12,  3.5300
-75.48, 120.94,  3.3309
-75.48, 123.75,  3.2017
-75.48, 126.56,  3.1928
-75.48, 129.38,  3.3302
-75.48, 132.19,  3.5973
-75.48, 135.00,  3.9418
-75.48, 137.81,  4.3024
-75.48, 140.62,  4.6307
-75.48, 143.44,  4.9036
-75.48, 146.25,  5.1253
-75.48, 149.06,  5.3225
-75.48, 151.88,  5.5312
-75.48, 154.69,  5.7802
-75.48, 157.50,  6.0742
-75.48, 160.31,  6.3856
-75.48, 163.12,  6.6582
-75.48, 165.94,  6.8235
-75.48, 168.75,  6.8208
-75.48, 171.56,  6.6163
-75.48, 174.38,  6.2131
-75.48, 177.19,  5.6500
-75.48, 180.00,  4.9923
-75.48, 182.81,  4.3177
-75.48, 185.62,  3.7065
-75.48, 188.44,  3.2361
-75.48, 191.25,  2.9740
-75.48, 194.06,  2.9584
-75.48, 196.88,  3.1752
-75.48, 199.69,  3.5673
-75.48, 202.50,  4.0652
-75.48, 205.31,  4.6042
-75.48, 208.12,  5.1274
-75.48, 210.94,  5.5868
-75.48, 213.75,  5.9458
-75.48, 216.56,  6.1828
-75.48, 219.38,  6.2926
-75.48, 222.19,  6.2874
-75.48, 225.00,  6.1963
-75.48, 227.81,  6.0639
-75.48, 230.62,  5.9459
-75.48, 233.44,  5.8965
-75.48, 236.25,  5.9507
-75.48, 239.06,  6.1109
-75.48, 241.88,  6.3491
-75.48, 244.69,  6.6229
-75.48, 247.50,  6.8929
-75.48, 250.31,  7.1301
-75.48, 253.12,  7.3162
-75.48, 255.94,  7.4405
-75.48, 258.75,  7.4994
-75.48, 261.56,  7.4978
-75.48, 264.38,  7.4490
-75.48, 267.19,  7.3663
-75.48, 270.00,  7.2507
-75.48, 272.81,  7.0827
-75.48, 275.62,  6.8284
-75.48, 278.44,  6.4589
-75.48, 281.25,  5.9714
-75.48, 284.06,  5.4002
-75.48, 286.88,  4.8136
-75.48, 289.69,  4.2996
-75.48, 292.50,  3.9407
-75.48, 295.31,  3.7783
-75.48, 298.12,  3.7821
-75.48, 300.94,  3.8617
-75.48, 303.75,  3.9194
-75.48, 306.56,  3.9077
-75.48, 309.38,  3.8681
-75.48, 312.19,  3.9347
-75.48, 315.00,  4.2640
-75.48, 317.81,  4.9082
-75.48, 320.62,  5.7827
-75.48, 323.44,  6.7474
-75.48, 326.25,  7.6733
-75.48, 329.06,  8.4587
-75.48, 331.88,  9.0293
-75.48, 334.69,  9.3402
-75.48, 337.50,  9.3843
-75.48, 340.31,  9.1984
-75.48, 343.12,  8.8599
-75.48, 345.94,  8.4698
-75.48, 348.75,  8.1245
-75.48, 351.56,  7.8867
-75.48, 354.38,  7.7706
-75.48, 357.19,  7.7472
-73.82,   0.00,  8.5795
-73.82,   2.81,  8.7829
-73.82,   5.62,  8.9791
-73.82,   8.44,  9.1604
-73.82,  11.25,  9.3423
-73.82,  14.06,  9.5462
-73.82,  16.88,  9.7798
-73.82,  19.69, 10.0286
-73.82,  22.50, 10.2607
-73.82,  25.31, 10.4380
-73.82,  28.12, 10.5274
-73.82,  30.94, 10.5054
-73.82,  33.75, 10.3558
-73.82,  36.56, 10.0641
-73.82,  39.38,  9.6128
-73.82,  42.19,  8.9896
-73.82,  45.00,  8.2142
-73.82,  47.81,  7.3780
-73.82,  50.62,  6.6614
-73.82,  53.44,  6.2535
-73.82,  56.25,  6.1597
-73.82,  59.06,  6.1352
-73.82,  61.88,  5.9023
-73.82,  64.69,  5.4088
-73.82,  67.50,  4.9538
-73.82,  70.31,  5.0267
-73.82,  73.12,  5.7084
-73.82,  75.94,  6.5300
-73.82,  78.75,  7.0247
-73.82,  81.56,  6.9871
-73.82,  84.38,  6.4513
-73.82,  87.19,  5.6190
-73.82,  90.00,  4.7903
-73.82,  92.81,  4.2790
-73.82,  95.62,  4.2416
-73.82,  98.44,  4.5500
-73.82, 101.25,  4.9548
-73.82, 104.06,  5.2819
-73.82, 106.88,  5.4607
-73.82, 109.69,  5.4883
-73.82, 112.50,  5.3947
-73.82, 115.31,  5.2190
-73.82, 118.12,  4.9954
-73.82, 120.94,  4.7506
-73.82, 123.75,  4.5100
-73.82, 126.56,  4.3090
-73.82, 129.38,  4.1973
-73.82, 132.19,  4.2218
-73.82, 135.00,  4.3929
-73.82, 137.81,  4.6657
-73.82, 140.62,  4.9605
-73.82, 143.44,  5.2043
-73.82, 146.25,  5.3615
-73.82, 149.06,  5.4441
-73.82, 151.88,  5.5022
-73.82, 154.69,  5.6017
-73.82, 157.50,  5.7931
-73.82, 160.31,  6.0818
-73.82, 163.12,  6.4158
-73.82, 165.94,  6.7022
-73.82, 168.75,  6.8443
-73.82, 171.56,  6.7782
-73.82, 174.38,  6.4941
-73.82, 177.19,  6.0367
-73.82, 180.00,  5.4877
-73.82, 182.81,  4.9404
-73.82, 185.62,  4.4752
-73.82, 188.44,  4.1436
-73.82, 191.25,  3.9629
-73.82, 194.06,  3.9266
-73.82, 196.88,  4.0213
-73.82, 199.69,  4.2371
-73.82, 202.50,  4.5635
-73.82, 205.31,  4.9780
-73.82, 208.12,  5.4424
-73.82, 210.94,  5.9089
-73.82, 213.75,  6.3313
-73.82, 216.56,  6.6743
-73.82, 219.38,  6.9173
-73.82, 222.19,  7.0543
-73.82, 225.00,  7.0928
-73.82, 227.81,  7.0549
-73.82, 230.62,  6.9772
-73.82, 233.44,  6.9032
-73.82, 236.25,  6.8695
-73.82, 239.06,  6.8916
-73.82, 241.88,  6.9611
-73.82, 244.69,  7.0561
-73.82, 247.50,  7.1567
-73.82, 250.31,  7.2537
-73.82, 253.12,  7.3473
-73.82, 255.94,  7.4393
-73.82, 258.75,  7.5278
-73.82, 261.56,  7.6075
-73.82, 264.38,  7.6722
-73.82, 267.19,  7.7118
-73.82, 270.00,  7.7058
-73.82, 272.81,  7.6194
-73.82, 275.62,  7.4125
-73.82, 278.44,  7.0579
-73.82, 281.25,  6.5586
-73.82, 284.06,  5.9517
-73.82, 286.88,  5.3020
-73.82, 289.69,  4.6956
-73.82, 292.50,  4.2412
-73.82, 295.31,  4.0454
-73.82, 298.12,  4.1264
-73.82, 300.94,  4.3549
-73.82, 303.75,  4.5298
-73.82, 306.56,  4.4998
-73.82, 309.38,  4.2352
-73.82, 312.19,  3.8588
-73.82, 315.00,  3.6373
-73.82, 317.81,  3.8457
-73.82, 320.62,  4.5223
-73.82, 323.44,  5.4910
-73.82, 326.25,  6.5650
-73.82, 329.06,  7.6034
-73.82, 331.88,  8.4885
-73.82, 334.69,  9.1198
-73.82, 337.50,  9.4350
-73.82, 340.31,  9.4367
-73.82, 343.12,  9.2011
-73.82, 345.94,  8.8569
-73.82, 348.75,  8.5403
-73.82, 351.56,  8.3473
-73.82, 354.38,  8.3096
-73.82, 357.19,  8.4041
-72.16,   0.00,  8.8099
-72.16,   2.81,  9.1233
-72.16,   5.62,  9.4690
-72.16,   8.44,  9.8292
-72.16,  11.25, 10.1962
-72.16,  14.06, 10.5612
-72.16,  16.88, 10.9075
-72.16,  19.69, 11.2113
-72.16,  22.50, 11.4489
-72.16,  25.31, 11.6026
-72.16,  28.12, 11.6661
-72.16,  30.94, 11.6474
-72.16,  33.75, 11.5641
-72.16,  36.56, 11.4228
-72.16,  39.38, 11.1928
-72.16,  42.19, 10.7987
-72.16,  45.00, 10.1533
-72.16,  47.81,  9.2320
-72.16,  50.62,  8.1677
-72.16,  53.44,  7.2811
-72.16,  56.25,  6.8806
-72.16,  59.06,  6.8719
-72.16,  61.88,  6.7970
-72.16,  64.69,  6.3465
-72.16,  67.50,  5.7135
-72.16,  70.31,  5.5535
-72.16,  73.12,  6.2287
-72.16,  75.94,  7.2340
-72.16,  78.75,  7.9306
-72.16,  81.56,  8.0576
-72.16,  84.38,  7.6961
-72.16,  87.19,  7.1134
-72.16,  90.00,  6.6058
-72.16,  92.81,  6.3682
-72.16,  95.62,  6.4210
-72.16,  98.44,  6.6462
-72.16, 101.25,  6.8952
-72.16, 104.06,  7.0666
-72.16, 106.88,  7.1224
-72.16, 109.69,  7.0707
-72.16, 112.50,  6.9416
-72.16, 115.31,  6.7695
-72.16, 118.12,  6.5815
-72.16, 120.94,  6.3915
-72.16, 123.75,  6.2014
-72.16, 126.56,  6.0121
-72.16, 129.38,  5.8402
-72.16, 132.19,  5.7241
-72.16, 135.00,  5.7077
-72.16, 137.81,  5.8012
-72.16, 140.62,  5.9568
-72.16, 143.44,  6.0909
-72.16, 146.25,  6.1365
-72.16, 149.06,  6.0801
-72.16, 151.88,  5.9634
-72.16, 154.69,  5.8626
-72.16, 157.50,  5.8576
-72.16, 160.31,  5.9951
-72.16, 163.12,  6.2530
-72.16, 165.94,  6.5361
-72.16, 168.75,  6.7190
-72.16, 171.56,  6.7059
-72.16, 174.38,  6.4683
-72.16, 177.19,  6.0465
-72.16, 180.00,  5.5243
-72.16, 182.81,  4.9943
-72.16, 185.62,  4.5277
-72.16, 188.44,  4.1583
-72.16, 191.25,  3.8853
-72.16, 194.06,  3.6936
-72.16, 196.88,  3.5787
-72.16, 199.69,  3.5590
-72.16, 202.50,  3.6634
-72.16, 205.31,  3.9056
-72.16, 208.12,  4.2675
-72.16, 210.94,  4.7054
-72.16, 213.75,  5.1684
-72.16, 216.56,  5.6119
-72.16, 219.38,  6.0010
-72.16, 222.19,  6.3079
-72.16, 225.00,  6.5123
-72.16, 227.81,  6.6081
-72.16, 230.62,  6.6092
-72.16, 233.44,  6.5470
-72.16, 236.25,  6.4575
-72.16, 239.06,  6.3675
-72.16, 241.88,  6.2885
-72.16, 244.69,  6.2210
-72.16, 247.50,  6.1640
-72.16, 250.31,  6.1238
-72.16, 253.12,  6.1155
-72.16, 255.94,  6.1546
-72.16, 258.75,  6.2451
-72.16, 261.56,  6.3739
-72.16, 264.38,  6.5161
-72.16, 267.19,  6.6437
-72.16, 270.00,  6.7319
-72.16, 272.81,  6.7580
-72.16, 275.62,  6.7007
-72.16, 278.44,  6.5446
-72.16, 281.25,  6.2866
-72.16, 284.06,  5.9365
-72.16, 286.88,  5.5137
-72.16, 289.69,  5.0546
-72.16, 292.50,  4.6335
-72.16, 295.31,  4.3590
-72.16, 298.12,  4.2963
-72.16, 300.94,  4.3706
-72.16, 303.75,  4.3937
-72.16, 306.56,  4.1920
-72.16, 309.38,  3.7012
-72.16, 312.19,  2.9998
-72.16, 315.00,  2.3172
-72.16, 317.81,  2.0311
-72.16, 320.62,  2.3891
-72.16, 323.44,  3.1986
-72.16, 326.25,  4.2362
-72.16, 329.06,  5.3823
-72.16, 331.88,  6.5172
-72.16, 334.69,  7.4981
-72.16, 337.50,  8.2017
-72.16, 340.31,  8.5759
-72.16, 343.12,  8.6624
-72.16, 345.94,  8.5734
-72.16, 348.75,  8.4407
-72.16, 351.56,  8.3670
-72.16, 354.38,  8.4042
-72.16, 357.19,  8.5591
-70.51,   0.00,  7.6551
-70.51,   2.81,  8.0074
-70.51,   5.62,  8.4263
-70.51,   8.44,  8.8870
-70.51,  11.25,  9.3634
-70.51,  14.06,  9.8265
-70.51,  16.88, 10.2467
-70.51,  19.69, 10.6008
-70.51,  22.50, 10.8754
-70.51,  25.31, 11.0669
-70.51,  28.12, 11.1858
-70.51,  30.94, 11.2658
-70.51,  33.75, 11.3622
-70.51,  36.56, 11.5196
-70.51,  39.38, 11.7189
-70.51,  42.19, 11.8516
-70.51,  45.00, 11.7520
-70.51,  47.81, 11.2821
-70.51,  50.62, 10.4547
-70.51,  53.44,  9.5265
-70.51,  56.25,  8.8930
-70.51,  59.06,  8.6908
-70.51,  61.88,  8.5733
-70.51,  64.69,  8.1274
-70.51,  67.50,  7.4055
-70.51,  70.31,  7.0231
-70.51,  73.12,  7.4935
-70.51,  75.94,  8.4470
-70.51,  78.75,  9.1938
-70.51,  81.56,  9.4278
-70.51,  84.38,  9.2378
-70.51,  87.19,  8.8737
-70.51,  90.00,  8.5506
-70.51,  92.81,  8.3739
-70.51,  95.62,  8.3461
-70.51,  98.44,  8.3980
-70.51, 101.25,  8.4369
-70.51, 104.06,  8.3988
-70.51, 106.88,  8.2731
-70.51, 109.69,  8.0875
-70.51, 112.50,  7.8782
-70.51, 115.31,  7.6730
-70.51, 118.12,  7.4913
-70.51, 120.94,  7.3435
-70.51, 123.75,  7.2246
-70.51, 126.56,  7.1148
-70.51, 129.38,  6.9961
-70.51, 132.19,  6.8717
-70.51, 135.00,  6.7726
-70.51, 137.81,  6.7334
-70.51, 140.62,  6.7504
-70.51, 143.44,  6.7685
-70.51, 146.25,  6.7219
-70.51, 149.06,  6.5849
-70.51, 151.88,  6.3837
-70.51, 154.69,  6.1763
-70.51, 157.50,  6.0279
-70.51, 160.31,  5.9878
-70.51, 163.12,  6.0566
-70.51, 165.94,  6.1645
-70.51, 168.75,  6.1973
-70.51, 171.56,  6.0596
-70.51, 174.38,  5.7206
-70.51, 177.19,  5.2159
-70.51, 180.00,  4.6155
-70.51, 182.81,  3.9908
-70.51, 185.62,  3.3948
-70.51, 188.44,  2.8562
-70.51, 191.25,  2.3803
-70.51, 194.06,  1.9633
-70.51, 196.88,  1.6152
-70.51, 199.69,  1.3798
-70.51, 202.50,  1.3206
-70.51, 205.31,  1.4641
-70.51, 208.12,  1.7736
-70.51, 210.94,  2.1935
-70.51, 213.75,  2.6809
-70.51, 216.56,  3.2040
-70.51, 219.38,  3.7324
-70.51, 222.19,  4.2271
-70.51, 225.00,  4.6443
-70.51, 227.81,  4.9521
-70.51, 230.62,  5.1415
-70.51, 233.44,  5.2221
-70.51, 236.25,  5.2101
-70.51, 239.06,  5.1234
-70.51, 241.88,  4.9847
-70.51, 244.69,  4.8215
-70.51, 247.50,  4.6594
-70.51, 250.31,  4.5190
-70.51, 253.12,  4.4203
-70.51, 255.94,  4.3855
-70.51, 258.75,  4.4247
-70.51, 261.56,  4.5190
-70.51, 264.38,  4.6230
-70.51, 267.19,  4.6939
-70.51, 270.00,  4.7220
-70.51, 272.81,  4.7299
-70.51, 275.62,  4.7429
-70.51, 278.44,  4.7635
-70.51, 281.25,  4.7716
-70.51, 284.06,  4.7351
-70.51, 286.88,  4.6223
-70.51, 289.69,  4.4229
-70.51, 292.50,  4.1682
-70.51, 295.31,  3.9165
-70.51, 298.12,  3.6989
-70.51, 300.94,  3.4815
-70.51, 303.75,  3.1881
-70.51, 306.56,  2.7473
-70.51, 309.38,  2.1331
-70.51, 312.19,  1.3942
-70.51, 315.00,  0.6471
-70.51, 317.81,  0.1627
-70.51, 320.62,  0.5860
-70.51, 323.44,  1.0730
-70.51, 326.25,  1.7037
-70.51, 329.06,  2.5620
-70.51, 331.88,  3.5849
-70.51, 334.69,  4.6225
-70.51, 337.50,  5.5258
-70.51, 340.31,  6.2075
-70.51, 343.12,  6.6576
-70.51, 345.94,  6.9177
-70.51, 348.75,  7.0515
-70.51, 351.56,  7.1299
-70.51, 354.38,  7.2248
-70.51, 357.19,  7.3919
-68.85,   0.00,  5.1493
-68.85,   2.81,  5.5395
-68.85,   5.62,  6.0148
-68.85,   8.44,  6.5478
-68.85,  11.25,  7.1036
-68.85,  14.06,  7.6442
-68.85,  16.88,  8.1415
-68.85,  19.69,  8.5803
-68.85,  22.50,  8.9533
-68.85,  25.31,  9.2598
-68.85,  28.12,  9.5138
-68.85,  30.94,  9.7585
-68.85,  33.75, 10.0695
-68.85,  36.56, 10.5198
-68.85,  39.38, 11.1118
-68.85,  42.19, 11.7442
-68.85,  45.00, 12.2417
-68.85,  47.81, 12.4239
-68.85,  50.62, 12.2098
-68.85,  53.44, 11.7127
-68.85,  56.25, 11.1895
-68.85,  59.06, 10.7925
-68.85,  61.88, 10.3740
-68.85,  64.69,  9.6730
-68.85,  67.50,  8.7340
-68.85,  70.31,  8.0999
-68.85,  73.12,  8.3178
-68.85,  75.94,  9.1439
-68.85,  78.75,  9.9096
-68.85,  81.56, 10.2725
-68.85,  84.38, 10.2700
-68.85,  87.19, 10.0668
-68.85,  90.00,  9.7924
-68.85,  92.81,  9.5318
-68.85,  95.62,  9.3359
-68.85,  98.44,  9.1941
-68.85, 101.25,  9.0396
-68.85, 104.06,  8.8153
-68.85, 106.88,  8.5275
-68.85, 109.69,  8.2281
-68.85, 112.50,  7.9594
-68.85, 115.31,  7.7285
-68.85, 118.12,  7.5328
-68.85, 120.94,  7.3817
-68.85, 123.75,  7.2825
-68.85, 126.56,  7.2188
-68.85, 129.38,  7.1559
-68.85, 132.19,  7.0657
-68.85, 135.00,  6.9492
-68.85, 137.81,  6.8364
-68.85, 140.62,  6.7511
-68.85, 143.44,  6.6733
-68.85, 146.25,  6.5560
-68.85, 149.06,  6.3727
-68.85, 151.88,  6.1356
-68.85, 154.69,  5.8800
-68.85, 157.50,  5.6419
-68.85, 160.31,  5.4440
-68.85, 163.12,  5.2838
-68.85, 165.94,  5.1213
-68.85, 168.75,  4.8898
-68.85, 171.56,  4.5396
-68.85, 174.38,  4.0761
-68.85, 177.19,  3.5517
-68.85, 180.00,  3.0217
-68.85, 182.81,  2.5146
-68.85, 185.62,  2.0478
-68.85, 188.44,  1.6589
-68.85, 191.25,  1.4088
-68.85, 194.06,  1.3416
-68.85, 196.88,  1.4277
-68.85, 199.69,  1.5672
-68.85, 202.50,  1.6500
-68.85, 205.31,  1.6034
-68.85, 208.12,  1.4085
-68.85, 210.94,  1.0910
-68.85, 213.75,  0.7185
-68.85, 216.56,  0.5500
-68.85, 219.38,  0.9270
-68.85, 222.19,  1.5224
-68.85, 225.00,  2.1199
-68.85, 227.81,  2.6440
-68.85, 230.62,  3.0660
-68.85, 233.44,  3.3693
-68.85, 236.25,  3.5337
-68.85, 239.06,  3.5481
-68.85, 241.88,  3.4328
-68.85, 244.69,  3.2428
-68.85, 247.50,  3.0408
-68.85, 250.31,  2.8638
-68.85, 253.12,  2.7242
-68.85, 255.94,  2.6366
-68.85, 258.75,  2.6190
-68.85, 261.56,  2.6564
-68.85, 264.38,  2.6840
-68.85, 267.19,  2.6367
-68.85, 270.00,  2.5190
-68.85, 272.81,  2.4022
-68.85, 275.62,  2.3474
-68.85, 278.44,  2.3630
-68.85, 281.25,  2.4320
-68.85, 284.06,  2.5278
-68.85, 286.88,  2.6001
-68.85, 289.69,  2.5901
-68.85, 292.50,  2.4744
-68.85, 295.31,  2.2606
-68.85, 298.12,  1.9367
-68.85, 300.94,  1.4794
-68.85, 303.75,  0.9515
-68.85, 306.56,  0.6634
-68.85, 309.38,  0.9669
-68.85, 312.19,  1.4847
-68.85, 315.00,  1.9822
-68.85, 317.81,  2.3712
-68.85, 320.62,  2.5971
-68.85, 323.44,  2.6468
-68.85, 326.25,  2.5506
-68.85, 329.06,  2.3835
-68.85, 331.88,  2.2652
-68.85, 334.69,  2.3215
-68.85, 337.50,  2.5984
-68.85, 340.31,  3.0392
-68.85, 343.12,  3.5410
-68.85, 345.94,  3.9966
-68.85, 348.75,  4.3286
-68.85, 351.56,  4.5310
-68.85, 354.38,  4.6766
-68.85, 357.19,  4.8633
-67.19,   0.00,  2.0883
-67.19,   2.81,  2.5802
-67.19,   5.62,  3.1459
-67.19,   8.44,  3.7449
-67.19,  11.25,  4.3330
-67.19,  14.06,  4.8796
-67.19,  16.88,  5.3796
-67.19,  19.69,  5.8369
-67.19,  22.50,  6.2460
-67.19,  25.31,  6.6030
-67.19,  28.12,  6.9278
-67.19,  30.94,  7.2701
-67.19,  33.75,  7.7073
-67.19,  36.56,  8.3215
-67.19,  39.38,  9.1370
-67.19,  42.19, 10.0746
-67.19,  45.00, 10.9777
-67.19,  47.81, 11.6733
-67.19,  50.62, 12.0521
-67.19,  53.44, 12.1164
-67.19,  56.25, 11.9205
-67.19,  59.06, 11.4701
-67.19,  61.88, 10.7114
-67.19,  64.69,  9.6230
-67.19,  67.50,  8.3818
-67.19,  70.31,  7.4893
-67.19,  73.12,  7.4571
-67.19,  75.94,  8.1217
-67.19,  78.75,  8.8823
-67.19,  81.56,  9.3919
-67.19,  84.38,  9.6167
-67.19,  87.19,  9.6179
-67.19,  90.00,  9.4483
-67.19,  92.81,  9.1771
-67.19,  95.62,  8.8926
-67.19,  98.44,  8.6361
-67.19, 101.25,  8.3697
-67.19, 104.06,  8.0434
-67.19, 106.88,  7.6780
-67.19, 109.69,  7.3498
-67.19, 112.50,  7.0992
-67.19, 115.31,  6.8950
-67.19, 118.12,  6.6992
-67.19, 120.94,  6.5269
-67.19, 123.75,  6.4176
-67.19, 126.56,  6.3715
-67.19, 129.38,  6.3463
-67.19, 132.19,  6.2974
-67.19, 135.00,  6.2001
-67.19, 137.81,  6.0617
-67.19, 140.62,  5.9072
-67.19, 143.44,  5.7367
-67.19, 146.25,  5.5223
-67.19, 149.06,  5.2462
-67.19, 151.88,  4.9203
-67.19, 154.69,  4.5716
-67.19, 157.50,  4.2198
-67.19, 160.31,  3.8718
-67.19, 163.12,  3.5323
-67.19, 165.94,  3.2062
-67.19, 168.75,  2.8936
-67.19, 171.56,  2.6209
-67.19, 174.38,  2.4835
-67.19, 177.19,  2.5710
-67.19, 180.00,  2.8323
-67.19, 182.81,  3.1347
-67.19, 185.62,  3.4048
-67.19, 188.44,  3.6441
-67.19, 191.25,  3.8643
-67.19, 194.06,  4.0594
-67.19, 196.88,  4.2210
-67.19, 199.69,  4.3365
-67.19, 202.50,  4.3704
-67.19, 205.31,  4.2801
-67.19, 208.12,  4.0510
-67.19, 210.94,  3.6952
-67.19, 213.75,  3.2224
-67.19, 216.56,  2.6308
-67.19, 219.38,  1.9390
-67.19, 222.19,  1.2110
-67.19, 225.00,  0.5422
-67.19, 227.81,  0.2912
