 "LAT","LON","SFCWind (m/s)"   
  -84.00   30.00  7.9307
  -84.00   31.00  8.3400
  -84.00   32.00  8.7013
  -84.00   33.00  9.1593
  -84.00   34.00  9.7143
  -84.00   35.00 10.1719
  -84.00   36.00 10.5321
  -84.00   37.00 10.7720
  -84.00   38.00 10.8915
  -84.00   39.00 10.9755
  -84.00   40.00 11.0241
  -84.00   41.00 10.9781
  -84.00   42.00 10.8375
  -84.00   43.00 10.6130
  -84.00   44.00 10.3045
  -84.00   45.00  9.9722
  -84.00   46.00  9.6160
  -84.00   47.00  9.1951
  -84.00   48.00  8.7096
  -84.00   49.00  8.1563
  -84.00   50.00  7.5352
  -84.00   51.00  6.9501
  -84.00   52.00  6.4010
  -84.00   53.00  5.8934
  -84.00   54.00  5.4272
  -84.00   55.00  5.1562
  -84.00   56.00  5.0803
  -84.00   57.00  5.2706
  -84.00   58.00  5.7272
  -84.00   59.00  6.2515
  -84.00   60.00  6.8436
  -84.00   61.00  7.3757
  -84.00   62.00  7.8476
  -84.00   63.00  8.2236
  -84.00   64.00  8.5036
  -84.00   65.00  8.6310
  -84.00   66.00  8.6057
  -84.00   67.00  8.4660
  -84.00   68.00  8.2118
  -84.00   69.00  7.9041
  -84.00   70.00  7.5428
  -84.00   71.00  7.1673
  -84.00   72.00  6.7775
  -84.00   73.00  6.3528
  -84.00   74.00  5.8931
  -84.00   75.00  5.4279
  -84.00   76.00  4.9570
  -84.00   77.00  4.5291
  -84.00   78.00  4.1441
  -84.00   79.00  3.8448
  -84.00   80.00  3.6309
  -84.00   81.00  3.5445
  -84.00   82.00  3.5855
  -84.00   83.00  3.6035
  -84.00   84.00  3.5985
  -84.00   85.00  3.5431
  -84.00   86.00  3.4372
  -84.00   87.00  3.2558
  -84.00   88.00  2.9991
  -84.00   89.00  2.7128
  -84.00   90.00  2.3970
  -84.00   91.00  2.2287
  -84.00   92.00  2.2081
  -84.00   93.00  2.1234
  -84.00   94.00  1.9747
  -84.00   95.00  1.7382
  -84.00   96.00  1.4139
  -84.00   97.00  1.3521
  -84.00   98.00  1.5528
  -84.00   99.00  1.8243
  -84.00  100.00  2.1668
  -84.00  101.00  2.5541
  -84.00  102.00  2.9863
  -84.00  103.00  3.2665
  -84.00  104.00  3.3947
  -84.00  105.00  3.4238
  -84.00  106.00  3.3536
  -84.00  107.00  3.3495
  -84.00  108.00  3.4115
  -84.00  109.00  3.3578
  -84.00  110.00  3.1883
  -84.00  111.00  2.9640
  -84.00  112.00  2.6851
  -84.00  113.00  2.5474
  -84.00  114.00  2.5510
  -84.00  115.00  2.6319
  -84.00  116.00  2.7901
  -84.00  117.00  2.9013
  -84.00  118.00  2.9654
  -84.00  119.00  3.0105
  -84.00  120.00  3.0367
  -84.00  121.00  3.0837
  -84.00  122.00  3.1517
  -84.00  123.00  3.1526
  -84.00  124.00  3.0865
  -84.00  125.00  3.7090
  -84.00  126.00  5.0201
  -84.00  127.00  6.3526
  -84.00  128.00  7.7066
  -84.00  129.00  8.3910
  -84.00  130.00  8.4057
  -84.00  131.00  7.6044
  -84.00  132.00  5.9871
  -84.00  133.00  4.8390
  -84.00  134.00  4.1603
  -84.00  135.00  4.0026
  -84.00  136.00  4.3659
  -84.00  137.00  4.6624
  -84.00  138.00  4.8921
  -84.00  139.00  5.3427
  -84.00  140.00  6.0142
  -84.00  141.00  7.3472
  -84.00  142.00  9.3417
  -84.00  143.00 10.5598
  -84.00  144.00 11.0016
  -84.00  145.00 10.7508
  -84.00  146.00  9.8072
  -84.00  147.00  8.4236
  -84.00  148.00  6.5997
  -84.00  149.00  5.7121
  -84.00  150.00  5.7607
  -84.00  151.00  6.3652
  -84.00  152.00  7.5256
  -84.00  153.00  8.0840
  -84.00  154.00  8.0406
  -84.00  155.00  7.9705
  -84.00  156.00  7.8738
  -84.00  157.00  7.8115
  -84.00  158.00  7.7834
  -84.00  159.00  7.8499
  -84.00  160.00  8.0108
  -84.00  161.00  8.1958
  -84.00  162.00  8.4048
  -84.00  163.00  8.6753
  -84.00  164.00  9.0074
  -84.00  165.00  9.1660
  -84.00  166.00  9.1513
  -84.00  167.00  8.9693
  -84.00  168.00  8.6200
  -84.00  169.00  8.1876
  -84.00  170.00  7.6719
  -84.00  171.00  7.3807
  -84.00  172.00  7.3140
  -84.00  173.00  7.2488
  -84.00  174.00  7.1850
  -84.00  175.00  7.2066
  -84.00  176.00  7.3133
  -84.00  177.00  7.3522
  -84.00  178.00  7.3232
  -84.00  179.00  7.3087
  -83.00    0.00  2.5820
  -83.00    1.00  2.7703
  -83.00    2.00  3.1470
  -83.00    3.00  3.3507
  -83.00    4.00  3.3816
  -83.00    5.00  3.1937
  -83.00    6.00  2.7869
  -83.00    7.00  2.4660
  -83.00    8.00  2.2310
  -83.00    9.00  2.1325
  -83.00   10.00  2.1705
  -83.00   11.00  2.2101
  -83.00   12.00  2.2513
  -83.00   13.00  2.2866
  -83.00   14.00  2.3160
  -83.00   15.00  2.3486
  -83.00   16.00  2.3845
  -83.00   17.00  2.4531
  -83.00   18.00  2.5543
  -83.00   19.00  3.1376
  -83.00   20.00  4.2029
  -83.00   21.00  5.3308
  -83.00   22.00  6.5212
  -83.00   23.00  7.0313
  -83.00   24.00  6.8611
  -83.00   25.00  6.6987
  -83.00   26.00  6.5440
  -83.00   27.00  6.6464
  -83.00   28.00  7.0056
  -83.00   29.00  7.4227
  -83.00   30.00  7.8975
  -83.00   31.00  8.3060
  -83.00   32.00  8.6482
  -83.00   33.00  9.0847
  -83.00   34.00  9.6155
  -83.00   35.00 10.0702
  -83.00   36.00 10.4488
  -83.00   37.00 10.6994
  -83.00   38.00 10.8220
  -83.00   39.00 10.9120
  -83.00   40.00 10.9694
  -83.00   41.00 10.9342
  -83.00   42.00 10.8064
  -83.00   43.00 10.5983
  -83.00   44.00 10.3100
  -83.00   45.00  9.9865
  -83.00   46.00  9.6279
  -83.00   47.00  9.2051
  -83.00   48.00  8.7180
  -83.00   49.00  8.1646
  -83.00   50.00  7.5450
  -83.00   51.00  6.9570
  -83.00   52.00  6.4006
  -83.00   53.00  5.8986
  -83.00   54.00  5.4510
  -83.00   55.00  5.2297
  -83.00   56.00  5.2348
  -83.00   57.00  5.5054
  -83.00   58.00  6.0413
  -83.00   59.00  6.6083
  -83.00   60.00  7.2066
  -83.00   61.00  7.7350
  -83.00   62.00  8.1935
  -83.00   63.00  8.5482
  -83.00   64.00  8.7989
  -83.00   65.00  8.8759
  -83.00   66.00  8.7790
  -83.00   67.00  8.5613
  -83.00   68.00  8.2228
  -83.00   69.00  7.8519
  -83.00   70.00  7.4486
  -83.00   71.00  7.0399
  -83.00   72.00  6.6258
  -83.00   73.00  6.1729
  -83.00   74.00  5.6811
  -83.00   75.00  5.1969
  -83.00   76.00  4.7204
  -83.00   77.00  4.3049
  -83.00   78.00  3.9506
  -83.00   79.00  3.6948
  -83.00   80.00  3.5374
  -83.00   81.00  3.4905
  -83.00   82.00  3.5541
  -83.00   83.00  3.5928
  -83.00   84.00  3.6066
  -83.00   85.00  3.5568
  -83.00   86.00  3.4434
  -83.00   87.00  3.2653
  -83.00   88.00  3.0225
  -83.00   89.00  2.7623
  -83.00   90.00  2.4847
  -83.00   91.00  2.3505
  -83.00   92.00  2.3595
  -83.00   93.00  2.1892
  -83.00   94.00  1.8395
  -83.00   95.00  1.5702
  -83.00   96.00  1.3813
  -83.00   97.00  1.3968
  -83.00   98.00  1.6167
  -83.00   99.00  1.9057
  -83.00  100.00  2.2638
  -83.00  101.00  2.6534
  -83.00  102.00  3.0745
  -83.00  103.00  3.3366
  -83.00  104.00  3.4398
  -83.00  105.00  3.4408
  -83.00  106.00  3.3394
  -83.00  107.00  3.3186
  -83.00  108.00  3.3784
  -83.00  109.00  3.3403
  -83.00  110.00  3.2043
  -83.00  111.00  2.9959
  -83.00  112.00  2.7151
  -83.00  113.00  2.5800
  -83.00  114.00  2.5908
  -83.00  115.00  2.6538
  -83.00  116.00  2.7689
  -83.00  117.00  2.8533
  -83.00  118.00  2.9070
  -83.00  119.00  2.9868
  -83.00  120.00  3.0926
  -83.00  121.00  3.1629
  -83.00  122.00  3.1976
  -83.00  123.00  3.1537
  -83.00  124.00  3.0311
  -83.00  125.00  3.5958
  -83.00  126.00  4.8476
  -83.00  127.00  6.1218
  -83.00  128.00  7.4183
  -83.00  129.00  8.1013
  -83.00  130.00  8.1708
  -83.00  131.00  7.5520
  -83.00  132.00  6.2449
  -83.00  133.00  5.0893
  -83.00  134.00  4.0853
  -83.00  135.00  3.7847
  -83.00  136.00  4.1876
  -83.00  137.00  4.5696
  -83.00  138.00  4.9309
  -83.00  139.00  5.3057
  -83.00  140.00  5.6942
  -83.00  141.00  6.8080
  -83.00  142.00  8.6471
  -83.00  143.00  9.8851
  -83.00  144.00 10.5219
  -83.00  145.00 10.3001
  -83.00  146.00  9.2199
  -83.00  147.00  7.4840
  -83.00  148.00  5.0924
  -83.00  149.00  3.9330
  -83.00  150.00  4.0060
  -83.00  151.00  4.8884
  -83.00  152.00  6.5803
  -83.00  153.00  7.5693
  -83.00  154.00  7.8555
  -83.00  155.00  7.9420
  -83.00  156.00  7.8287
  -83.00  157.00  7.7572
  -83.00  158.00  7.7274
  -83.00  159.00  7.7667
  -83.00  160.00  7.8751
  -83.00  161.00  8.0047
  -83.00  162.00  8.1554
  -83.00  163.00  8.4075
  -83.00  164.00  8.7609
  -83.00  165.00  8.9610
  -83.00  166.00  9.0078
  -83.00  167.00  8.8706
  -83.00  168.00  8.5495
  -83.00  169.00  8.1428
  -83.00  170.00  7.6505
  -83.00  171.00  7.3838
  -83.00  172.00  7.3427
  -83.00  173.00  7.2753
  -83.00  174.00  7.1816
  -83.00  175.00  7.2007
  -83.00  176.00  7.3326
  -83.00  177.00  7.3755
  -83.00  178.00  7.3293
  -83.00  179.00  7.3063
  -82.00    0.00  2.5842
  -82.00    1.00  2.7329
  -82.00    2.00  3.0304
  -82.00    3.00  3.1807
  -82.00    4.00  3.1837
  -82.00    5.00  3.0278
  -82.00    6.00  2.7129
  -82.00    7.00  2.4356
  -82.00    8.00  2.1957
  -82.00    9.00  2.1135
  -82.00   10.00  2.1891
  -82.00   11.00  2.2504
  -82.00   12.00  2.2974
  -82.00   13.00  2.3603
  -82.00   14.00  2.4391
  -82.00   15.00  2.4547
  -82.00   16.00  2.4070
  -82.00   17.00  2.4351
  -82.00   18.00  2.5389
  -82.00   19.00  3.1021
  -82.00   20.00  4.1247
  -82.00   21.00  5.2302
  -82.00   22.00  6.4186
  -82.00   23.00  6.9447
  -82.00   24.00  6.8084
  -82.00   25.00  6.6777
  -82.00   26.00  6.5525
  -82.00   27.00  6.6526
  -82.00   28.00  6.9778
  -82.00   29.00  7.3855
  -82.00   30.00  7.8756
  -82.00   31.00  8.2942
  -82.00   32.00  8.6411
  -82.00   33.00  9.0559
  -82.00   34.00  9.5386
  -82.00   35.00  9.9737
  -82.00   36.00 10.3612
  -82.00   37.00 10.6221
  -82.00   38.00 10.7564
  -82.00   39.00 10.8615
  -82.00   40.00 10.9374
  -82.00   41.00 10.9348
  -82.00   42.00 10.8537
  -82.00   43.00 10.6736
  -82.00   44.00 10.3945
  -82.00   45.00 10.0721
  -82.00   46.00  9.7064
  -82.00   47.00  9.2731
  -82.00   48.00  8.7723
  -82.00   49.00  8.2128
  -82.00   50.00  7.5947
  -82.00   51.00  7.0002
  -82.00   52.00  6.4294
  -82.00   53.00  5.9409
  -82.00   54.00  5.5346
  -82.00   55.00  5.3835
  -82.00   56.00  5.4874
  -82.00   57.00  5.8297
  -82.00   58.00  6.4102
  -82.00   59.00  7.0060
  -82.00   60.00  7.6172
  -82.00   61.00  8.1552
  -82.00   62.00  8.6200
  -82.00   63.00  8.9668
  -82.00   64.00  9.1955
  -82.00   65.00  9.2211
  -82.00   66.00  9.0436
  -82.00   67.00  8.7204
  -82.00   68.00  8.2515
  -82.00   69.00  7.7707
  -82.00   70.00  7.2778
  -82.00   71.00  6.7954
  -82.00   72.00  6.3233
  -82.00   73.00  5.8261
  -82.00   74.00  5.3035
  -82.00   75.00  4.8136
  -82.00   76.00  4.3563
  -82.00   77.00  3.9967
  -82.00   78.00  3.7347
  -82.00   79.00  3.5740
  -82.00   80.00  3.5146
  -82.00   81.00  3.5135
  -82.00   82.00  3.5707
  -82.00   83.00  3.5959
  -82.00   84.00  3.5890
  -82.00   85.00  3.5084
  -82.00   86.00  3.3538
  -82.00   87.00  3.1078
  -82.00   88.00  2.7704
  -82.00   89.00  2.4887
  -82.00   90.00  2.2627
  -82.00   91.00  2.1736
  -82.00   92.00  2.2214
  -82.00   93.00  2.0350
  -82.00   94.00  1.6146
  -82.00   95.00  1.3666
  -82.00   96.00  1.2912
  -82.00   97.00  1.3907
  -82.00   98.00  1.6652
  -82.00   99.00  1.9884
  -82.00  100.00  2.3605
  -82.00  101.00  2.7549
  -82.00  102.00  3.1715
  -82.00  103.00  3.4202
  -82.00  104.00  3.5009
  -82.00  105.00  3.4697
  -82.00  106.00  3.3266
  -82.00  107.00  3.2547
  -82.00  108.00  3.2538
  -82.00  109.00  3.2246
  -82.00  110.00  3.1672
  -82.00  111.00  3.0149
  -82.00  112.00  2.7677
  -82.00  113.00  2.6295
  -82.00  114.00  2.6002
  -82.00  115.00  2.6670
  -82.00  116.00  2.8301
  -82.00  117.00  2.9062
  -82.00  118.00  2.8953
  -82.00  119.00  2.9509
  -82.00  120.00  3.0731
  -82.00  121.00  3.1424
  -82.00  122.00  3.1588
  -82.00  123.00  3.1246
  -82.00  124.00  3.0397
  -82.00  125.00  3.6441
  -82.00  126.00  4.9378
  -82.00  127.00  6.0792
  -82.00  128.00  7.0684
  -82.00  129.00  7.4510
  -82.00  130.00  7.2271
  -82.00  131.00  6.8356
  -82.00  132.00  6.2767
  -82.00  133.00  5.3837
  -82.00  134.00  4.1567
  -82.00  135.00  3.6946
  -82.00  136.00  3.9975
  -82.00  137.00  4.4141
  -82.00  138.00  4.9443
  -82.00  139.00  5.2526
  -82.00  140.00  5.3388
  -82.00  141.00  6.0943
  -82.00  142.00  7.5189
  -82.00  143.00  8.5859
  -82.00  144.00  9.2951
  -82.00  145.00  9.2816
  -82.00  146.00  8.5456
  -82.00  147.00  7.0686
  -82.00  148.00  4.8507
  -82.00  149.00  3.7150
  -82.00  150.00  3.6613
  -82.00  151.00  4.2772
  -82.00  152.00  5.5628
  -82.00  153.00  6.6614
  -82.00  154.00  7.5730
  -82.00  155.00  7.9834
  -82.00  156.00  7.8926
  -82.00  157.00  7.8005
  -82.00  158.00  7.7071
  -82.00  159.00  7.6958
  -82.00  160.00  7.7667
  -82.00  161.00  7.8331
  -82.00  162.00  7.8952
  -82.00  163.00  8.1296
  -82.00  164.00  8.5366
  -82.00  165.00  8.8158
  -82.00  166.00  8.9672
  -82.00  167.00  8.8761
  -82.00  168.00  8.5425
  -82.00  169.00  8.1579
  -82.00  170.00  7.7224
  -82.00  171.00  7.4648
  -82.00  172.00  7.3853
  -82.00  173.00  7.2912
  -82.00  174.00  7.1824
  -82.00  175.00  7.1922
  -82.00  176.00  7.3204
  -82.00  177.00  7.3640
  -82.00  178.00  7.3228
  -82.00  179.00  7.3022
  -81.00    0.00  2.5863
  -81.00    1.00  2.6955
  -81.00    2.00  2.9139
  -81.00    3.00  3.0107
  -81.00    4.00  2.9857
  -81.00    5.00  2.8619
  -81.00    6.00  2.6390
  -81.00    7.00  2.4052
  -81.00    8.00  2.1604
  -81.00    9.00  2.0945
  -81.00   10.00  2.2076
  -81.00   11.00  2.2906
  -81.00   12.00  2.3434
  -81.00   13.00  2.4340
  -81.00   14.00  2.5622
  -81.00   15.00  2.5607
  -81.00   16.00  2.4295
  -81.00   17.00  2.4171
  -81.00   18.00  2.5235
  -81.00   19.00  3.0666
  -81.00   20.00  4.0464
  -81.00   21.00  5.1295
  -81.00   22.00  6.3160
  -81.00   23.00  6.8580
  -81.00   24.00  6.7556
  -81.00   25.00  6.6566
  -81.00   26.00  6.5610
  -81.00   27.00  6.6588
  -81.00   28.00  6.9500
  -81.00   29.00  7.3483
  -81.00   30.00  7.8537
  -81.00   31.00  8.2823
  -81.00   32.00  8.6340
  -81.00   33.00  9.0272
  -81.00   34.00  9.4617
  -81.00   35.00  9.8772
  -81.00   36.00 10.2736
  -81.00   37.00 10.5448
  -81.00   38.00 10.6908
  -81.00   39.00 10.8110
  -81.00   40.00 10.9054
  -81.00   41.00 10.9355
  -81.00   42.00 10.9010
  -81.00   43.00 10.7489
  -81.00   44.00 10.4791
  -81.00   45.00 10.1577
  -81.00   46.00  9.7848
  -81.00   47.00  9.3411
  -81.00   48.00  8.8266
  -81.00   49.00  8.2610
  -81.00   50.00  7.6443
  -81.00   51.00  7.0434
  -81.00   52.00  6.4582
  -81.00   53.00  5.9831
  -81.00   54.00  5.6182
  -81.00   55.00  5.5372
  -81.00   56.00  5.7400
  -81.00   57.00  6.1540
  -81.00   58.00  6.7791
  -81.00   59.00  7.4037
  -81.00   60.00  8.0278
  -81.00   61.00  8.5754
  -81.00   62.00  9.0465
  -81.00   63.00  9.3854
  -81.00   64.00  9.5921
  -81.00   65.00  9.5664
  -81.00   66.00  9.3082
  -81.00   67.00  8.8795
  -81.00   68.00  8.2803
  -81.00   69.00  7.6895
  -81.00   70.00  7.1070
  -81.00   71.00  6.5508
  -81.00   72.00  6.0209
  -81.00   73.00  5.4793
  -81.00   74.00  4.9259
  -81.00   75.00  4.4303
  -81.00   76.00  3.9923
  -81.00   77.00  3.6885
  -81.00   78.00  3.5188
  -81.00   79.00  3.4533
  -81.00   80.00  3.4919
  -81.00   81.00  3.5366
  -81.00   82.00  3.5872
  -81.00   83.00  3.5989
  -81.00   84.00  3.5715
  -81.00   85.00  3.4599
  -81.00   86.00  3.2642
  -81.00   87.00  2.9503
  -81.00   88.00  2.5183
  -81.00   89.00  2.2151
  -81.00   90.00  2.0407
  -81.00   91.00  1.9967
  -81.00   92.00  2.0832
  -81.00   93.00  1.8809
  -81.00   94.00  1.3896
  -81.00   95.00  1.1630
  -81.00   96.00  1.2010
  -81.00   97.00  1.3846
  -81.00   98.00  1.7136
  -81.00   99.00  2.0712
  -81.00  100.00  2.4572
  -81.00  101.00  2.8564
  -81.00  102.00  3.2686
  -81.00  103.00  3.5038
  -81.00  104.00  3.5620
  -81.00  105.00  3.4987
  -81.00  106.00  3.3139
  -81.00  107.00  3.1907
  -81.00  108.00  3.1291
  -81.00  109.00  3.1089
  -81.00  110.00  3.1300
  -81.00  111.00  3.0338
  -81.00  112.00  2.8203
  -81.00  113.00  2.6789
  -81.00  114.00  2.6095
  -81.00  115.00  2.6803
  -81.00  116.00  2.8912
  -81.00  117.00  2.9590
  -81.00  118.00  2.8835
  -81.00  119.00  2.9151
  -81.00  120.00  3.0536
  -81.00  121.00  3.1219
  -81.00  122.00  3.1200
  -81.00  123.00  3.0954
  -81.00  124.00  3.0483
  -81.00  125.00  3.6925
  -81.00  126.00  5.0280
  -81.00  127.00  6.0367
  -81.00  128.00  6.7185
  -81.00  129.00  6.8007
  -81.00  130.00  6.2833
  -81.00  131.00  6.1192
  -81.00  132.00  6.3085
  -81.00  133.00  5.6782
  -81.00  134.00  4.2281
  -81.00  135.00  3.6046
  -81.00  136.00  3.8075
  -81.00  137.00  4.2585
  -81.00  138.00  4.9578
  -81.00  139.00  5.1994
  -81.00  140.00  4.9834
  -81.00  141.00  5.3805
  -81.00  142.00  6.3908
  -81.00  143.00  7.2867
  -81.00  144.00  8.0683
  -81.00  145.00  8.2631
  -81.00  146.00  7.8713
  -81.00  147.00  6.6533
  -81.00  148.00  4.6091
  -81.00  149.00  3.4969
  -81.00  150.00  3.3166
  -81.00  151.00  3.6661
  -81.00  152.00  4.5454
  -81.00  153.00  5.7535
  -81.00  154.00  7.2905
  -81.00  155.00  8.0248
  -81.00  156.00  7.9565
  -81.00  157.00  7.8438
  -81.00  158.00  7.6867
  -81.00  159.00  7.6249
  -81.00  160.00  7.6583
  -81.00  161.00  7.6616
  -81.00  162.00  7.6349
  -81.00  163.00  7.8518
  -81.00  164.00  8.3123
  -81.00  165.00  8.6706
  -81.00  166.00  8.9266
  -81.00  167.00  8.8816
  -81.00  168.00  8.5355
  -81.00  169.00  8.1731
  -81.00  170.00  7.7942
  -81.00  171.00  7.5458
  -81.00  172.00  7.4279
  -81.00  173.00  7.3070
  -81.00  174.00  7.1831
  -81.00  175.00  7.1836
  -81.00  176.00  7.3083
  -81.00  177.00  7.3526
  -81.00  178.00  7.3163
  -81.00  179.00  7.2982
  -80.00    0.00  2.5894
  -80.00    1.00  2.6962
  -80.00    2.00  2.9098
  -80.00    3.00  3.0075
  -80.00    4.00  2.9891
  -80.00    5.00  2.8775
  -80.00    6.00  2.6727
  -80.00    7.00  2.4371
  -80.00    8.00  2.1707
  -80.00    9.00  2.1054
  -80.00   10.00  2.2414
  -80.00   11.00  2.3349
  -80.00   12.00  2.3859
  -80.00   13.00  2.4737
  -80.00   14.00  2.5984
  -80.00   15.00  2.5903
  -80.00   16.00  2.4495
  -80.00   17.00  2.4246
  -80.00   18.00  2.5154
  -80.00   19.00  3.0337
  -80.00   20.00  3.9794
  -80.00   21.00  5.0405
  -80.00   22.00  6.2169
  -80.00   23.00  6.7712
  -80.00   24.00  6.7033
  -80.00   25.00  6.6326
  -80.00   26.00  6.5591
  -80.00   27.00  6.6588
  -80.00   28.00  6.9319
  -80.00   29.00  7.3273
  -80.00   30.00  7.8451
  -80.00   31.00  8.2834
  -80.00   32.00  8.6424
  -80.00   33.00  9.0187
  -80.00   34.00  9.4124
  -80.00   35.00  9.8045
  -80.00   36.00 10.1948
  -80.00   37.00 10.4638
  -80.00   38.00 10.6115
  -80.00   39.00 10.7526
  -80.00   40.00 10.8872
  -80.00   41.00 10.9590
  -80.00   42.00 10.9678
  -80.00   43.00 10.8416
  -80.00   44.00 10.5803
  -80.00   45.00 10.2589
  -80.00   46.00  9.8774
  -80.00   47.00  9.4163
  -80.00   48.00  8.8756
  -80.00   49.00  8.2993
  -80.00   50.00  7.6876
  -80.00   51.00  7.0757
  -80.00   52.00  6.4638
  -80.00   53.00  6.0106
  -80.00   54.00  5.7163
  -80.00   55.00  5.7209
  -80.00   56.00  6.0244
  -80.00   57.00  6.5097
  -80.00   58.00  7.1767
  -80.00   59.00  7.8229
  -80.00   60.00  8.4482
  -80.00   61.00  8.9724
  -80.00   62.00  9.3953
  -80.00   63.00  9.6789
  -80.00   64.00  9.8232
  -80.00   65.00  9.6942
  -80.00   66.00  9.2917
  -80.00   67.00  8.7116
  -80.00   68.00  7.9540
  -80.00   69.00  7.2544
  -80.00   70.00  6.6130
  -80.00   71.00  6.0095
  -80.00   72.00  5.4438
  -80.00   73.00  4.8880
  -80.00   74.00  4.3422
  -80.00   75.00  3.9314
  -80.00   76.00  3.6558
  -80.00   77.00  3.4705
  -80.00   78.00  3.3755
  -80.00   79.00  3.3642
  -80.00   80.00  3.4365
  -80.00   81.00  3.4825
  -80.00   82.00  3.5024
  -80.00   83.00  3.4596
  -80.00   84.00  3.3542
  -80.00   85.00  3.1214
  -80.00   86.00  2.7613
  -80.00   87.00  2.3961
  -80.00   88.00  2.0259
  -80.00   89.00  1.7740
  -80.00   90.00  1.6404
  -80.00   91.00  1.6207
  -80.00   92.00  1.7147
  -80.00   93.00  1.5766
  -80.00   94.00  1.2064
  -80.00   95.00  1.0643
  -80.00   96.00  1.1504
  -80.00   97.00  1.3927
  -80.00   98.00  1.7910
  -80.00   99.00  2.1697
  -80.00  100.00  2.5288
  -80.00  101.00  2.9046
  -80.00  102.00  3.2973
  -80.00  103.00  3.5336
  -80.00  104.00  3.6137
  -80.00  105.00  3.5939
  -80.00  106.00  3.4743
  -80.00  107.00  3.3626
  -80.00  108.00  3.2590
  -80.00  109.00  3.1973
